	celltype	cell
ola_mES_a2i_3_45.counts	1.99756763522506	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	2.0455793693294	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.14602917300957	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.24083148755445	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.23159499910423	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.57805318247556	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.04402463184003	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.20229901912195	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.18865228112784	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.36397467752218	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.08585814379587	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.08405815111033	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.15480926972315	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.02951624292608	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.14312856718082	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.1387517682998	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	1.15837747546927	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.07023364686392	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.47182623133685	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.11334157493615	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	1.25670109021976	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.18605624027556	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.15498053377394	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	2.04722011935816	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.14753948352312	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.21442856129875	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.85187505903855	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.16808082082335	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.02850651152178	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	1.08309981295018	ola_mES_a2i_3_85.counts
ola_mES_a2i_3_86.counts	1.10912730370013	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	1.13178237992596	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	1.20206160753361	ola_mES_a2i_3_9.counts
ola_mES_a2i_3_90.counts	2.12284422967848	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	1.30498644202649	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	1.9948005895388	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	1.235412077599	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	1.28559665515515	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	1.00526601716787	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	1.01766841024403	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	1.00035301250356	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	1.02615312250634	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	1	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	1.00308665715376	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	1	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	1.0000001192093	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	1.07839368964583	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	1.05274906665071	ola_mES_lif_2_18.counts
ola_mES_lif_2_19.counts	1.00136562783827	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	1.01712561701596	ola_mES_lif_2_2.counts
ola_mES_lif_2_20.counts	1	ola_mES_lif_2_20.counts
ola_mES_lif_2_21.counts	1	ola_mES_lif_2_21.counts
ola_mES_lif_2_23.counts	1.01750336146666	ola_mES_lif_2_23.counts
ola_mES_lif_2_25.counts	1.00273770400792	ola_mES_lif_2_25.counts
ola_mES_lif_2_26.counts	1	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	1.01141361433241	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	1.00679583551867	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	1.00892136186899	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	1.02274227271558	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	1.00215083877035	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	1.00045392462865	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	1.00372660742817	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	1.00170830836057	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	1.00526469530984	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	1.08201497978439	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	1.00278349050475	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	1.01457089633339	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	1.00087897256363	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	1.02251702547899	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	1.00402742901609	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	1.00019541265214	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	1.00102157104105	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	1.03065040903371	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	1.02550669344404	ola_mES_lif_2_43.counts
ola_mES_lif_2_44.counts	1.02322099190064	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	1.00283073548214	ola_mES_lif_2_45.counts
ola_mES_lif_2_46.counts	1.00362418144792	ola_mES_lif_2_46.counts
ola_mES_lif_2_47.counts	1.01237902763258	ola_mES_lif_2_47.counts
ola_mES_lif_2_48.counts	1.00433207988157	ola_mES_lif_2_48.counts
