	batch	cell
ola_mES_a2i_3_20.counts	1.99261825028113	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.92854913433519	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.66481398502151	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.8228408789159	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.99950498676523	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.96767943130023	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.73013620612477	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.99948502929142	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.96542613113272	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.91632204315655	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.32480451887001	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.7391220653843	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.70980219106032	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.52472327187251	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.43070268843041	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.99292939089927	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.99276931117758	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.9050771776549	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.99215858147596	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.99449763739716	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.96932403825607	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.73250841026896	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.99673417900568	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.63671465541939	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.82066866958984	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.66594910815414	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.992893821981	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.99207857073735	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.26973794761269	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.9265615381473	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.89301238402529	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.34696124183378	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.99753255458705	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.97036677922405	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.7395733706391	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.99768263700715	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.61822374066526	ola_mES_a2i_3_68.counts
