	batch	cell
ola_mES_lif_2_44.counts	1.1006058812066	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	1.76668112775765	ola_mES_lif_2_45.counts
ola_mES_lif_2_46.counts	1.176102212982	ola_mES_lif_2_46.counts
ola_mES_lif_2_47.counts	1.23246732890754	ola_mES_lif_2_47.counts
ola_mES_lif_2_48.counts	1.86760470563091	ola_mES_lif_2_48.counts
ola_mES_lif_2_49.counts	1.14828067990805	ola_mES_lif_2_49.counts
ola_mES_lif_2_5.counts	1.20529409382988	ola_mES_lif_2_5.counts
ola_mES_lif_2_50.counts	1.16057253987483	ola_mES_lif_2_50.counts
ola_mES_lif_2_51.counts	1.32184723645711	ola_mES_lif_2_51.counts
ola_mES_lif_2_52.counts	1.09543156730577	ola_mES_lif_2_52.counts
ola_mES_lif_2_53.counts	1.5059709245972	ola_mES_lif_2_53.counts
ola_mES_lif_2_54.counts	1.10082935143857	ola_mES_lif_2_54.counts
ola_mES_lif_2_55.counts	1.12873704749166	ola_mES_lif_2_55.counts
ola_mES_lif_2_56.counts	1.39144306087407	ola_mES_lif_2_56.counts
ola_mES_lif_2_57.counts	1.92750438786813	ola_mES_lif_2_57.counts
ola_mES_lif_2_58.counts	1.48363360666519	ola_mES_lif_2_58.counts
ola_mES_lif_2_59.counts	1.10490850269071	ola_mES_lif_2_59.counts
ola_mES_lif_2_6.counts	1.14279453586515	ola_mES_lif_2_6.counts
ola_mES_lif_2_60.counts	1.13373830682509	ola_mES_lif_2_60.counts
ola_mES_lif_2_61.counts	1.67396864599411	ola_mES_lif_2_61.counts
ola_mES_lif_2_63.counts	1.11958827007462	ola_mES_lif_2_63.counts
ola_mES_lif_2_64.counts	1.2568025801839	ola_mES_lif_2_64.counts
ola_mES_lif_2_65.counts	1.49615169714541	ola_mES_lif_2_65.counts
ola_mES_lif_2_66.counts	1.08278161935501	ola_mES_lif_2_66.counts
ola_mES_lif_2_67.counts	1.13556590169698	ola_mES_lif_2_67.counts
ola_mES_lif_2_68.counts	1.07725012684102	ola_mES_lif_2_68.counts
ola_mES_lif_2_69.counts	1.12414375846934	ola_mES_lif_2_69.counts
ola_mES_lif_2_7.counts	1.14826320581932	ola_mES_lif_2_7.counts
ola_mES_lif_2_70.counts	1.1630129664125	ola_mES_lif_2_70.counts
ola_mES_lif_2_71.counts	1.25446975240567	ola_mES_lif_2_71.counts
ola_mES_lif_2_72.counts	1.30059127394735	ola_mES_lif_2_72.counts
ola_mES_lif_2_73.counts	1.77682532044625	ola_mES_lif_2_73.counts
ola_mES_lif_2_74.counts	1.08268209303689	ola_mES_lif_2_74.counts
ola_mES_lif_2_75.counts	1.99991572258378	ola_mES_lif_2_75.counts
ola_mES_lif_2_76.counts	1.37949105065983	ola_mES_lif_2_76.counts
ola_mES_lif_2_77.counts	1.08031107872606	ola_mES_lif_2_77.counts
ola_mES_lif_2_79.counts	1.31768066419357	ola_mES_lif_2_79.counts
ola_mES_lif_2_8.counts	1.13811631465062	ola_mES_lif_2_8.counts
ola_mES_lif_2_80.counts	1.23602236729093	ola_mES_lif_2_80.counts
ola_mES_lif_2_81.counts	1.077020828452	ola_mES_lif_2_81.counts
ola_mES_lif_2_82.counts	1.0655254225446	ola_mES_lif_2_82.counts
ola_mES_lif_2_83.counts	1.12175827499545	ola_mES_lif_2_83.counts
ola_mES_lif_2_84.counts	1.15137284011487	ola_mES_lif_2_84.counts
ola_mES_lif_2_86.counts	1.44655936169504	ola_mES_lif_2_86.counts
ola_mES_lif_2_87.counts	1.36154809624658	ola_mES_lif_2_87.counts
ola_mES_lif_2_89.counts	1.16189893575042	ola_mES_lif_2_89.counts
ola_mES_lif_2_9.counts	1.28346348762239	ola_mES_lif_2_9.counts
ola_mES_lif_2_90.counts	1.25348827020055	ola_mES_lif_2_90.counts
ola_mES_lif_2_91.counts	1.60512220362637	ola_mES_lif_2_91.counts
ola_mES_lif_2_92.counts	1.37688109292315	ola_mES_lif_2_92.counts
ola_mES_lif_2_93.counts	1.12131622948617	ola_mES_lif_2_93.counts
ola_mES_lif_2_94.counts	1.183166840005	ola_mES_lif_2_94.counts
ola_mES_lif_2_95.counts	1.08681082304692	ola_mES_lif_2_95.counts
ola_mES_lif_2_96.counts	1.17261443524523	ola_mES_lif_2_96.counts
ola_mES_lif_3_1.counts	1.60666866647751	ola_mES_lif_3_1.counts
ola_mES_lif_3_10.counts	1.70523113470366	ola_mES_lif_3_10.counts
ola_mES_lif_3_11.counts	1.16574551423682	ola_mES_lif_3_11.counts
ola_mES_lif_3_12.counts	1.14145411547091	ola_mES_lif_3_12.counts
ola_mES_lif_3_13.counts	1.82951010773055	ola_mES_lif_3_13.counts
ola_mES_lif_3_14.counts	1.10240072990192	ola_mES_lif_3_14.counts
ola_mES_lif_3_15.counts	1.13230927664341	ola_mES_lif_3_15.counts
ola_mES_lif_3_16.counts	1.15813560942472	ola_mES_lif_3_16.counts
ola_mES_lif_3_17.counts	1.15810271616118	ola_mES_lif_3_17.counts
ola_mES_lif_3_19.counts	1.85046010810885	ola_mES_lif_3_19.counts
ola_mES_lif_3_2.counts	1.59563511867363	ola_mES_lif_3_2.counts
ola_mES_lif_3_20.counts	1.17209554711404	ola_mES_lif_3_20.counts
ola_mES_lif_3_21.counts	1.08006361943534	ola_mES_lif_3_21.counts
ola_mES_lif_3_22.counts	1.14786882648266	ola_mES_lif_3_22.counts
ola_mES_lif_3_23.counts	1.18393516784063	ola_mES_lif_3_23.counts
ola_mES_lif_3_24.counts	1.20261974115891	ola_mES_lif_3_24.counts
ola_mES_lif_3_26.counts	1.05967193046653	ola_mES_lif_3_26.counts
ola_mES_lif_3_27.counts	1.20458683729465	ola_mES_lif_3_27.counts
ola_mES_lif_3_28.counts	1.16429192876686	ola_mES_lif_3_28.counts
ola_mES_lif_3_29.counts	1.99720784961505	ola_mES_lif_3_29.counts
ola_mES_lif_3_3.counts	1.98019599344479	ola_mES_lif_3_3.counts
ola_mES_lif_3_30.counts	1.10744500858458	ola_mES_lif_3_30.counts
ola_mES_lif_3_31.counts	1.13986013312321	ola_mES_lif_3_31.counts
ola_mES_lif_3_32.counts	1.43144966711886	ola_mES_lif_3_32.counts
ola_mES_lif_3_33.counts	1.91658129343868	ola_mES_lif_3_33.counts
ola_mES_lif_3_34.counts	1.44238077025211	ola_mES_lif_3_34.counts
ola_mES_lif_3_35.counts	1.39795915287834	ola_mES_lif_3_35.counts
ola_mES_lif_3_36.counts	1.93827291962767	ola_mES_lif_3_36.counts
ola_mES_lif_3_37.counts	1.93434668374124	ola_mES_lif_3_37.counts
ola_mES_lif_3_38.counts	1.92730992119033	ola_mES_lif_3_38.counts
ola_mES_lif_3_39.counts	1.14160699132271	ola_mES_lif_3_39.counts
ola_mES_lif_3_4.counts	1.09025979908968	ola_mES_lif_3_4.counts
ola_mES_lif_3_40.counts	1.20514115256027	ola_mES_lif_3_40.counts
ola_mES_lif_3_42.counts	1.18150553294204	ola_mES_lif_3_42.counts
ola_mES_lif_3_45.counts	1.10238279190633	ola_mES_lif_3_45.counts
ola_mES_lif_3_46.counts	1.05361185431835	ola_mES_lif_3_46.counts
ola_mES_lif_3_47.counts	1.86913728593163	ola_mES_lif_3_47.counts
ola_mES_lif_3_48.counts	1.78921768405139	ola_mES_lif_3_48.counts
ola_mES_lif_3_49.counts	1.99768418313993	ola_mES_lif_3_49.counts
ola_mES_lif_3_5.counts	1.81378428307287	ola_mES_lif_3_5.counts
ola_mES_lif_3_50.counts	1.8811538050771	ola_mES_lif_3_50.counts
ola_mES_lif_3_51.counts	1.21930222341394	ola_mES_lif_3_51.counts
ola_mES_lif_3_52.counts	1.91662218224852	ola_mES_lif_3_52.counts
ola_mES_lif_3_53.counts	1.85373775351522	ola_mES_lif_3_53.counts
ola_mES_lif_3_54.counts	1.17075873320457	ola_mES_lif_3_54.counts
ola_mES_lif_3_56.counts	1.99534637269116	ola_mES_lif_3_56.counts
ola_mES_lif_3_57.counts	1.13855593669297	ola_mES_lif_3_57.counts
ola_mES_lif_3_58.counts	1.82429075147086	ola_mES_lif_3_58.counts
ola_mES_lif_3_59.counts	1.50706520918351	ola_mES_lif_3_59.counts
ola_mES_lif_3_6.counts	1.12419588188663	ola_mES_lif_3_6.counts
ola_mES_lif_3_60.counts	1.04956127237738	ola_mES_lif_3_60.counts
ola_mES_lif_3_61.counts	1.03342203433229	ola_mES_lif_3_61.counts
ola_mES_lif_3_63.counts	1.03858161887804	ola_mES_lif_3_63.counts
ola_mES_lif_3_64.counts	1.92949731503215	ola_mES_lif_3_64.counts
ola_mES_lif_3_65.counts	1.09652709030619	ola_mES_lif_3_65.counts
ola_mES_lif_3_69.counts	1.27296720056687	ola_mES_lif_3_69.counts
ola_mES_lif_3_70.counts	1.91533029375459	ola_mES_lif_3_70.counts
ola_mES_lif_3_71.counts	1.15448311512015	ola_mES_lif_3_71.counts
ola_mES_lif_3_72.counts	1.13654375522647	ola_mES_lif_3_72.counts
ola_mES_lif_3_73.counts	1.16820664020891	ola_mES_lif_3_73.counts
ola_mES_lif_3_74.counts	1.21997254479028	ola_mES_lif_3_74.counts
ola_mES_lif_3_75.counts	1.17882030784045	ola_mES_lif_3_75.counts
ola_mES_lif_3_76.counts	1.85080244441335	ola_mES_lif_3_76.counts
ola_mES_lif_3_77.counts	1.08134998895567	ola_mES_lif_3_77.counts
ola_mES_lif_3_78.counts	1.47522841875726	ola_mES_lif_3_78.counts
ola_mES_lif_3_8.counts	1.95283158243348	ola_mES_lif_3_8.counts
ola_mES_lif_3_80.counts	1.04026610174142	ola_mES_lif_3_80.counts
ola_mES_lif_3_82.counts	1.16688014459978	ola_mES_lif_3_82.counts
ola_mES_lif_3_83.counts	1.79817153592842	ola_mES_lif_3_83.counts
ola_mES_lif_3_84.counts	1.11323007087564	ola_mES_lif_3_84.counts
ola_mES_lif_3_87.counts	1.14912151444725	ola_mES_lif_3_87.counts
ola_mES_lif_3_88.counts	1.95304214672854	ola_mES_lif_3_88.counts
ola_mES_lif_3_89.counts	1.79523796708744	ola_mES_lif_3_89.counts
ola_mES_lif_3_9.counts	1.17122279119456	ola_mES_lif_3_9.counts
ola_mES_lif_3_90.counts	1.64936211726627	ola_mES_lif_3_90.counts
ola_mES_lif_3_92.counts	1.17695731359146	ola_mES_lif_3_92.counts
ola_mES_lif_3_94.counts	1.23770117694803	ola_mES_lif_3_94.counts
ola_mES_lif_3_95.counts	1.10292426080078	ola_mES_lif_3_95.counts
ola_mES_lif_3_96.counts	1.17377441570151	ola_mES_lif_3_96.counts
