	batch	cell
ola_mES_a2i_3_16.counts	1.27182751008406	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.21876386194831	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.30278602673592	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.22042704198855	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.17810759878796	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.30047185947498	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.23330583816638	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.78725273604969	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.61883210997592	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.53390822265582	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.45258990222104	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.71518589085825	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.86915774565789	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.74721234074024	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.95735946659054	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.53649163875737	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.42197843233696	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.99132407756011	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.92218339440878	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.22372129149074	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.72780609851213	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.87313458623066	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.85104753659356	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.86910542587568	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.59701173129205	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.62780523726518	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.85788374517166	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.53117606003238	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.98002603493591	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.98494598110699	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.99056572740688	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.95473433251436	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.99995041016515	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.93253081216393	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.8299373935944	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.78726482611671	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.94395182926907	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.96438038892873	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.99948443355205	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.9476683901884	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.85324364966104	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	1.93341389601019	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.99962640828033	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.99801975057051	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.94501082222225	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	1.99491871244917	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.98772159057621	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.93320603897583	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	1.99616412322219	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.9582000233494	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.99961419396723	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.99985463483768	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.993419140029	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.96918540923643	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	1.99913777345844	ola_mES_a2i_3_85.counts
ola_mES_a2i_3_86.counts	1.99959858369649	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	1.99770012034033	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	1.99674083296416	ola_mES_a2i_3_9.counts
ola_mES_a2i_3_90.counts	1.96287336649303	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	1.99717694215874	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	1.90948174888954	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	1.99996155574311	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	1.99581463656674	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	1.98217787823687	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	1.9567193527106	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	1.99928625077015	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	1.9682434917084	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	1.99999481440935	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	1.9521674516194	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	1.88925038590795	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	1.89358381094157	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	1.99720309455951	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	1.97552212762065	ola_mES_lif_2_18.counts
ola_mES_lif_2_19.counts	1.77454996310032	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	1.96655971381925	ola_mES_lif_2_2.counts
ola_mES_lif_2_20.counts	1.99848694913221	ola_mES_lif_2_20.counts
ola_mES_lif_2_21.counts	1.94349587568482	ola_mES_lif_2_21.counts
ola_mES_lif_2_23.counts	1.80217413660709	ola_mES_lif_2_23.counts
ola_mES_lif_2_25.counts	1.97048422467224	ola_mES_lif_2_25.counts
ola_mES_lif_2_26.counts	1.99507718041086	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	1.95397446035573	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	1.9548380774764	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	1.73203975226276	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	1.91894728161404	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	1.9128181938284	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	1.93469176113812	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	1.9600562914564	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	1.99148150214434	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	1.96076017425612	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	1.99085106719404	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	1.9934367856712	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	1.99989212141217	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	1.99054488521857	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	1.99440706605629	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	1.99124348391555	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	1.99318717033408	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	1.99056596358149	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	1.95941172389807	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	1.93940542909197	ola_mES_lif_2_43.counts
ola_mES_lif_2_44.counts	1.99935200950195	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	1.89865116530804	ola_mES_lif_2_45.counts
ola_mES_lif_2_46.counts	1.99832121501178	ola_mES_lif_2_46.counts
ola_mES_lif_2_47.counts	1.95822270787772	ola_mES_lif_2_47.counts
ola_mES_lif_2_48.counts	1.77442182245275	ola_mES_lif_2_48.counts
