	batch	cell
ola_mES_a2i_3_86.counts	1.9229355972723	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	1.60606054369193	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	1.99329805671684	ola_mES_a2i_3_9.counts
ola_mES_a2i_3_90.counts	1.91713834134188	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	1.97037713468844	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	1.99449544414578	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	1.70512675962005	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	1.33461308341752	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	1.95448549198809	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	1.87022795011716	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	1.99999642372771	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	1.90750000426359	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	1.83922845814479	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	1.7006136453102	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	1.86348004611157	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	1.91231122410336	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	1.38024100395897	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	1.34137248668887	ola_mES_lif_2_18.counts
ola_mES_lif_2_19.counts	1.52752135156084	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	1.3622750601905	ola_mES_lif_2_2.counts
ola_mES_lif_2_20.counts	1.90323339331272	ola_mES_lif_2_20.counts
ola_mES_lif_2_21.counts	1.95791505445684	ola_mES_lif_2_21.counts
ola_mES_lif_2_23.counts	1.67897016616407	ola_mES_lif_2_23.counts
ola_mES_lif_2_25.counts	1.85598650546921	ola_mES_lif_2_25.counts
ola_mES_lif_2_26.counts	1.83976285271971	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	1.4769729342164	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	1.5824955158773	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	1.51085661780331	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	1.37739476414776	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	1.82684061663271	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	1.70575667036559	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	1.35920410457423	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	1.74250528933698	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	1.80887415637342	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	1.99776660737467	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	1.70441923947277	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	1.57139709160758	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	1.61102423025299	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	1.63722580212004	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	1.72207053451898	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	1.83109665951537	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	1.89369067795725	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	1.5653402380056	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	1.93823154966416	ola_mES_lif_2_43.counts
ola_mES_lif_2_44.counts	1.9081633297175	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	1.75231625741734	ola_mES_lif_2_45.counts
ola_mES_lif_2_46.counts	1.97595727784974	ola_mES_lif_2_46.counts
ola_mES_lif_2_47.counts	1.64157765107445	ola_mES_lif_2_47.counts
ola_mES_lif_2_48.counts	1.68294236068097	ola_mES_lif_2_48.counts
