	celltype	cell
ola_mES_a2i_2_40.counts	1.00301897812044	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.00574955807214	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.00508329220888	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.03262124285463	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.06528645780401	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.01682519117126	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.19313938704802	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.00962615187182	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.03046216450391	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.0012510221328	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.00254358069566	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.00362430115688	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.00621730785808	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.00499133841635	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.00138139605731	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.10135942153378	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.04738231127634	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.00768648062661	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.00421227956504	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.0714872034675	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.04296161438811	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.05740885264576	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.01737648115881	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.01045714133502	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.00359499698006	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.00350601266017	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.0940151898068	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.01727841294495	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.03655011885847	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.00291164910083	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.01357031676561	ola_mES_a2i_2_7.counts
