	celltype	cell
ola_mES_a2i_3_75.counts	1.03872494594152	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.51308977057976	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.03284975117021	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	1.6415373652296	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.32329158953529	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.31005963686993	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.11034646735242	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.38809498314983	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.24155025709351	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	1.1278194136882	ola_mES_a2i_3_85.counts
ola_mES_a2i_3_86.counts	1.05852106770318	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	1.10207568523733	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	1.05657568602831	ola_mES_a2i_3_9.counts
ola_mES_a2i_3_90.counts	1.42390131812522	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	1.03165708812708	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	1.44457959447126	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	1.03452803775109	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	1.42269142649038	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	1	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	1.00233982363854	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	1.00064523427268	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	1.00467975646433	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	1.00068628322464	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	1	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	1.00053230310186	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	1.00186985211438	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	1.02092427019214	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	1.00066158197556	ola_mES_lif_2_18.counts
ola_mES_lif_2_19.counts	1	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	1.00114849674463	ola_mES_lif_2_2.counts
