cells,0,1,2,3,4,5,6,7,8,9,batch,celltype
ola_mES_a2i_2_38.counts,-72.64298,-27.757366,34.159702,-17.633358,-11.862172,9.2274275,-29.625662,15.446688,-4.453062,-23.717018,batch2,a2i
ola_mES_a2i_2_39.counts,-50.273426,-89.67666,16.236399,31.301188,-16.09266,-3.4269397,-14.224194,5.909609,-19.018353,-4.1702847,batch2,a2i
ola_mES_a2i_2_4.counts,-89.08185,49.707077,26.099302,-32.332542,-11.717827,-33.047222,11.129578,2.24703,-65.9324,-10.192368,batch2,a2i
ola_mES_a2i_2_40.counts,-61.983517,-80.70062,17.711058,17.548437,-8.12526,-4.8671494,-7.7229266,-5.898987,-10.774652,6.358774,batch2,a2i
ola_mES_a2i_2_41.counts,-74.37417,-5.7673836,10.968266,-11.050512,-6.3125567,-10.22509,-35.629753,16.595322,2.9230313,18.441458,batch2,a2i
ola_mES_a2i_2_42.counts,-74.65277,-35.12875,33.885246,-16.477226,1.8301429,-13.265297,-12.408167,-18.371553,4.6923656,-28.717613,batch2,a2i
ola_mES_a2i_2_43.counts,-70.688,-6.9196415,20.258677,-8.887566,8.774657,23.82353,-44.662598,24.113934,45.250366,3.6171908,batch2,a2i
ola_mES_a2i_2_44.counts,-81.390724,18.884834,18.776758,0.77082604,3.4026453,-3.6673315,-31.760294,17.35022,-3.9760568,-7.6396775,batch2,a2i
ola_mES_a2i_2_45.counts,-76.66739,-12.636663,23.950176,-13.140301,-11.405788,-8.260527,-56.119385,-9.224144,-3.9950197,-7.448247,batch2,a2i
ola_mES_a2i_2_46.counts,-64.3152,-62.080715,21.582737,17.825298,0.27258947,14.891398,-5.040365,18.195282,5.6850605,-1.7661445,batch2,a2i
ola_mES_a2i_2_47.counts,-71.49751,-41.53949,46.01369,12.752396,-11.436262,-1.7529156,12.183011,0.52657187,-1.1797655,-6.3306203,batch2,a2i
ola_mES_a2i_2_48.counts,-67.60628,-69.92525,20.67109,14.305777,-14.43324,-12.594454,-20.75707,1.9499162,-5.5379786,-0.47973168,batch2,a2i
ola_mES_a2i_2_49.counts,-93.37226,18.132853,81.95529,-17.61686,-46.70109,-59.51306,108.15535,-114.2067,44.193092,-3.3095536,batch2,a2i
ola_mES_a2i_2_5.counts,-68.59465,-31.768923,31.021177,2.9841924,-15.953789,17.275846,-29.194916,-10.67027,27.25975,-10.019557,batch2,a2i
ola_mES_a2i_2_50.counts,-61.547886,-35.95727,12.71154,3.1164584,8.288711,-10.561941,-13.378935,0.53364086,-1.4561915,-14.604962,batch2,a2i
ola_mES_a2i_2_51.counts,-95.3647,58.126606,14.921948,-30.387203,-14.246611,-28.534214,-12.721884,1.4844308,17.959213,-17.474392,batch2,a2i
ola_mES_a2i_2_52.counts,-50.77974,-54.968933,38.60693,9.324272,-15.03126,8.3931675,8.067738,12.16485,19.709806,-17.735497,batch2,a2i
ola_mES_a2i_2_53.counts,-69.53379,-1.5837364,56.896275,-31.457151,28.259861,15.970773,18.94661,18.694382,52.706383,5.2293596,batch2,a2i
ola_mES_a2i_2_54.counts,-54.841343,-76.7789,31.4967,16.019434,-19.119165,-10.735057,-1.0071952,0.936249,-3.9003816,-3.6618037,batch2,a2i
ola_mES_a2i_2_55.counts,-66.41204,-24.852114,43.684044,-6.580836,-26.762663,-10.45331,-16.62879,-26.862743,-13.787889,-14.885723,batch2,a2i
ola_mES_a2i_2_56.counts,-55.69204,-49.35607,29.6255,3.8777897,-22.918924,10.888224,-11.865088,9.425201,4.7619686,6.2369494,batch2,a2i
ola_mES_a2i_2_57.counts,-64.21114,-88.16948,28.028093,27.697083,-10.360595,8.581699,-25.884386,7.77737,6.068823,-4.940103,batch2,a2i
ola_mES_a2i_2_59.counts,-71.9526,-45.97111,24.331074,-6.9198284,-17.23419,-7.7817135,-16.48404,3.7205799,-37.520996,-12.561328,batch2,a2i
ola_mES_a2i_2_6.counts,-58.345913,-47.76172,27.014849,11.28323,-12.407864,2.3578377,1.4979663,-4.0508647,-22.735811,-16.421017,batch2,a2i
ola_mES_a2i_2_60.counts,-45.04664,-90.6904,25.878206,23.626717,-8.959641,10.509494,-13.179412,2.097673,11.432682,3.5814435,batch2,a2i
ola_mES_a2i_2_61.counts,-79.56935,28.183714,73.58941,-50.330254,-4.755039,0.033093214,129.85146,132.99382,-37.668003,-19.490393,batch2,a2i
ola_mES_a2i_2_62.counts,-48.466858,-78.27377,53.943825,17.331352,-24.920568,29.438637,26.836946,24.005058,10.630785,-0.5662655,batch2,a2i
ola_mES_a2i_2_63.counts,-59.521866,-80.89398,35.761086,26.03594,-18.815172,15.124727,-15.839937,9.193308,16.944376,0.010766685,batch2,a2i
ola_mES_a2i_2_64.counts,-55.33721,-76.055534,13.570074,14.807323,-26.004423,-6.587701,-1.4503249,0.5040499,-24.203627,-6.2858605,batch2,a2i
ola_mES_a2i_2_65.counts,-64.46696,-84.88754,36.628746,13.101427,-14.114775,-3.4471414,-9.241092,2.9582376,0.9752355,5.6185055,batch2,a2i
ola_mES_a2i_2_66.counts,-103.48073,104.40069,58.00645,-84.17618,-16.233889,-80.571045,-35.232204,32.01277,73.66846,118.575195,batch2,a2i
ola_mES_a2i_2_67.counts,-87.16874,-15.16626,43.94603,-27.190449,-5.19277,-22.260399,-21.128601,-34.52991,-27.415241,5.1465073,batch2,a2i
ola_mES_a2i_2_68.counts,-63.49126,-62.284657,30.620657,13.338215,-21.207685,-1.1056592,-1.7986563,0.3732982,-3.2593734,-10.915261,batch2,a2i
ola_mES_a2i_2_69.counts,-61.286526,-87.942566,29.376427,28.01655,-20.007751,7.946809,-19.91449,0.5692868,4.9488244,4.0541477,batch2,a2i
ola_mES_a2i_2_7.counts,-56.589775,-53.682644,19.734333,10.68364,-18.066332,-10.758252,5.750995,-6.6218643,-22.387562,-5.974663,batch2,a2i
ola_mES_a2i_2_70.counts,-61.186684,-56.673073,49.44198,13.049706,-23.71385,-6.929921,14.078567,-9.923874,0.37458658,6.543631,batch2,a2i
ola_mES_a2i_2_71.counts,-47.740204,-89.26291,24.483976,24.710918,-20.98359,8.963756,-8.80016,-5.238398,-6.7086105,0.49150786,batch2,a2i
ola_mES_a2i_2_72.counts,-77.29185,-37.615013,26.131882,5.1187773,7.8430333,-1.8223168,-39.260593,-21.15112,6.5180526,-11.773368,batch2,a2i
ola_mES_a2i_2_73.counts,-41.339035,-79.242615,6.300364,33.78144,0.6184144,8.448777,-7.965334,2.245976,2.2190292,-5.0047693,batch2,a2i
ola_mES_a2i_2_74.counts,-53.907463,-66.10494,21.263477,10.110361,-4.2021556,9.384895,-19.751856,15.918903,-0.34373116,-22.470015,batch2,a2i
ola_mES_a2i_2_75.counts,-66.56508,-30.832745,35.937687,-3.0893116,-12.015095,24.648129,-12.542254,7.034414,-7.022428,-19.397047,batch2,a2i
ola_mES_a2i_2_76.counts,-81.35821,34.08211,18.150698,-31.221481,-10.188985,-41.341404,-26.664717,-23.655302,-60.582504,-24.060286,batch2,a2i
ola_mES_a2i_2_77.counts,-52.681995,-64.24402,24.905405,14.032274,-9.519574,13.959402,6.765215,36.730686,-10.582347,2.7299333,batch2,a2i
ola_mES_a2i_2_78.counts,-47.694244,-89.96261,26.945015,24.840914,-16.912687,-1.6363987,-13.868895,-7.176119,-2.0108266,16.842299,batch2,a2i
ola_mES_a2i_2_8.counts,-85.13309,11.534113,39.823944,-21.39875,9.259292,28.675404,-53.20287,24.913214,37.8321,-82.36033,batch2,a2i
ola_mES_a2i_2_80.counts,-49.06951,-73.36262,38.48382,12.343729,-18.565348,9.013812,-11.262732,-0.94713736,6.513709,-2.5726173,batch2,a2i
ola_mES_a2i_2_81.counts,-60.12967,-56.851128,30.185392,18.216423,-19.73987,7.8597026,4.731098,-13.35475,8.794119,-4.143315,batch2,a2i
ola_mES_a2i_2_82.counts,-63.336933,-50.01611,30.68689,6.3424673,-23.684961,-13.824732,-14.430985,-19.674976,7.7847567,6.0897145,batch2,a2i
ola_mES_a2i_2_83.counts,-69.241554,-58.916656,27.043093,6.301327,-20.756725,-17.609312,-34.39852,-10.114599,-9.045307,3.5655146,batch2,a2i
ola_mES_a2i_2_84.counts,-56.033737,-72.2911,22.47952,17.49259,-22.494532,-7.4966674,-16.877745,0.084569395,-5.8959537,-6.4553823,batch2,a2i
ola_mES_a2i_2_86.counts,-73.67229,-22.897415,25.475042,-13.512074,-14.741619,-7.2770476,-19.79464,20.058424,-2.5364006,-1.4246088,batch2,a2i
ola_mES_a2i_2_87.counts,-74.30992,-21.121082,29.786604,-13.485863,-21.865444,-14.898996,-19.831259,-14.899435,-39.038578,-7.1361747,batch2,a2i
ola_mES_a2i_2_88.counts,-60.54767,-80.524506,22.548574,19.556519,-11.925008,7.305031,-23.461382,12.564805,-0.93333405,3.343844,batch2,a2i
ola_mES_a2i_2_89.counts,-58.403954,-63.196636,36.625458,-0.68643683,-9.474069,1.1252592,-11.802379,-0.2079553,3.0415676,0.8972452,batch2,a2i
ola_mES_a2i_2_9.counts,-64.131165,-46.963875,16.211313,0.773203,-10.770078,-5.5393934,-41.586197,-21.862925,-16.625553,4.88719,batch2,a2i
ola_mES_a2i_2_90.counts,-75.77215,-57.337704,25.234911,5.447115,-21.074818,-20.406662,-21.622892,9.812752,-10.4878,14.778644,batch2,a2i
ola_mES_a2i_2_91.counts,-73.18324,11.870478,27.989077,-46.56259,-5.067953,-29.401224,9.128194,3.0731769,-0.25524822,18.757002,batch2,a2i
ola_mES_a2i_2_92.counts,-68.52299,-45.212795,18.9468,2.9728415,-11.79559,1.6529434,-26.917385,-18.854359,15.84171,-25.195019,batch2,a2i
ola_mES_a2i_2_93.counts,-83.453125,-12.714424,25.213312,-17.489147,0.7389884,-20.114567,-10.704687,-11.594037,-19.358652,-16.359465,batch2,a2i
ola_mES_a2i_2_94.counts,-83.122665,12.408222,28.239834,-43.739437,3.0498686,-39.163887,-40.638206,2.890674,-33.916763,13.008674,batch2,a2i
ola_mES_a2i_2_95.counts,-60.77594,-68.65584,17.008644,15.098716,-18.621641,6.1745543,-4.2821293,18.86117,9.125563,-11.744022,batch2,a2i
ola_mES_a2i_2_96.counts,-52.373,-61.94102,54.6866,30.00742,-25.321114,2.960553,44.623154,-4.524239,-14.934839,-5.105361,batch2,a2i
ola_mES_a2i_3_10.counts,-46.02774,-63.935238,37.63601,14.4329815,-13.90466,16.898203,3.0850153,33.4393,9.599423,-2.475574,batch3,a2i
ola_mES_a2i_3_11.counts,-72.12543,-39.57012,24.913519,15.27193,-8.593576,14.5087185,-9.4999695,-9.928026,8.260352,0.25825086,batch3,a2i
ola_mES_a2i_3_13.counts,-66.72582,-53.910027,26.808552,3.0591345,-16.556982,-3.9739108,-6.6878834,1.8248521,4.2356324,1.0381058,batch3,a2i
ola_mES_a2i_3_16.counts,-63.473785,-58.99492,22.895447,4.461441,-17.911308,-8.043502,-1.880404,4.121634,-10.653409,4.862442,batch3,a2i
ola_mES_a2i_3_17.counts,-74.89673,-20.495867,30.475933,-18.001482,-25.46003,-34.360466,-13.416729,-25.328459,-34.04934,-4.7753124,batch3,a2i
ola_mES_a2i_3_18.counts,-58.868008,-84.35234,22.016394,24.554785,-10.842595,16.865808,-25.954027,9.580099,11.999168,-1.3692163,batch3,a2i
ola_mES_a2i_3_2.counts,-68.67116,-62.84337,42.131477,12.230655,-34.595924,-16.01638,-4.7817016,-18.80977,-22.932617,11.558409,batch3,a2i
ola_mES_a2i_3_20.counts,-56.00641,-35.439026,17.59199,-10.2861595,-15.26895,-23.903347,-10.113153,-2.2811244,-38.68075,-4.3563557,batch3,a2i
ola_mES_a2i_3_21.counts,-57.314476,-91.29796,24.530643,24.16079,-19.628063,4.335214,-20.38895,-3.5196369,8.791517,5.85713,batch3,a2i
ola_mES_a2i_3_22.counts,-58.022335,-33.14908,66.3431,-5.774166,6.4348803,29.08091,0.39283323,52.287956,23.347923,4.2853923,batch3,a2i
ola_mES_a2i_3_24.counts,-6.307972,-54.97782,-45.92142,12.158185,5.730941,-12.589756,11.952101,-1.6327043,-16.037138,24.06828,batch3,a2i
ola_mES_a2i_3_25.counts,89.28213,24.785017,-6.7218847,1.3153948,-29.607927,6.193489,-26.494251,-10.209351,9.545582,7.488707,batch3,a2i
ola_mES_a2i_3_26.counts,7.580862,-82.399254,-32.640663,43.404522,1.6355789,23.921253,13.082135,3.7269087,14.108058,9.531793,batch3,a2i
ola_mES_a2i_3_28.counts,-37.06958,53.928253,-39.289597,-16.649427,-1.2712252,-44.5319,-2.0229764,-23.30044,-50.65093,-21.416355,batch3,a2i
ola_mES_a2i_3_29.counts,-24.642647,-50.87415,-44.582092,15.522096,3.405231,-10.585306,16.646914,-6.3750634,1.4051538,-0.46810004,batch3,a2i
ola_mES_a2i_3_3.counts,-33.399593,-12.4915905,-44.32539,2.4448607,22.489367,-4.2213326,22.83609,-4.2361264,7.1457276,-12.591364,batch3,a2i
ola_mES_a2i_3_30.counts,-21.152496,-43.79798,-47.743206,13.225381,9.639861,7.532293,6.9602957,22.33974,-5.739148,-5.3110514,batch3,a2i
ola_mES_a2i_3_31.counts,-18.230846,-23.69337,-46.879074,2.8289063,8.681326,-19.247326,8.533842,-2.9631832,-14.849921,4.4479547,batch3,a2i
ola_mES_a2i_3_33.counts,-39.99523,51.06685,-54.50953,-26.554754,24.252886,-23.09397,-22.002815,-10.64616,-15.112289,16.043554,batch3,a2i
ola_mES_a2i_3_34.counts,-37.14522,24.375526,-38.04154,-9.856789,18.845976,-11.06406,11.835787,20.46929,15.385851,2.8188071,batch3,a2i
ola_mES_a2i_3_37.counts,-32.630844,-26.760714,-33.43771,6.5307236,15.5291195,-9.299613,6.3393087,11.305283,-8.534021,-6.0713944,batch3,a2i
ola_mES_a2i_3_38.counts,-21.722778,-41.503906,-50.430637,5.983276,4.014686,-21.511135,17.514444,-7.60535,-29.988989,14.100473,batch3,a2i
ola_mES_a2i_3_39.counts,-44.15359,59.439243,-24.489122,-65.1994,16.591173,-33.390514,-19.248955,48.114563,-35.880756,24.67281,batch3,a2i
ola_mES_a2i_3_4.counts,-26.042236,-7.580961,-45.474674,-14.486349,19.447775,23.313969,10.349735,-1.6727843,-4.212166,-8.370958,batch3,a2i
ola_mES_a2i_3_40.counts,-46.41914,2.796883,-27.465717,13.836471,41.792583,9.844415,-9.794092,-44.60128,19.953026,-5.874771,batch3,a2i
ola_mES_a2i_3_41.counts,-25.76892,-17.181463,-39.4488,4.251699,17.971205,-21.339579,19.18415,0.037563205,-35.615982,-10.092627,batch3,a2i
ola_mES_a2i_3_42.counts,-9.203949,-63.992443,-41.71053,35.509254,21.13329,-5.4011683,18.808037,8.436371,-6.808493,20.036913,batch3,a2i
ola_mES_a2i_3_44.counts,-12.840839,-39.12538,-52.986996,13.929196,25.82211,18.222736,-8.4413,1.161077,16.090202,2.1318707,batch3,a2i
ola_mES_a2i_3_45.counts,-54.707962,38.94645,-23.53175,-18.162169,50.55422,20.941065,-22.280964,43.887337,11.019716,-2.9671168,batch3,a2i
ola_mES_a2i_3_47.counts,-11.525153,-57.59413,-40.66244,29.105047,18.424757,4.0411325,11.966152,5.657737,5.307082,24.889267,batch3,a2i
ola_mES_a2i_3_49.counts,-50.181347,43.101017,-46.908802,-20.330402,40.41622,27.875193,1.9727154,22.25213,-25.412344,-39.656147,batch3,a2i
ola_mES_a2i_3_50.counts,110.88878,-0.71907043,54.865788,27.187496,79.41243,-38.8243,-8.241315,-5.140862,-10.120104,-10.502462,batch3,a2i
ola_mES_a2i_3_52.counts,105.45998,-6.184639,2.8127353,5.439548,-13.317893,2.911764,-2.889645,4.8980913,-0.8944385,7.9921017,batch3,a2i
ola_mES_a2i_3_54.counts,102.77943,1.27845,7.1096396,3.508209,-1.355872,-1.1534487,-2.6726966,6.272525,-2.9229455,4.828884,batch3,a2i
ola_mES_a2i_3_56.counts,93.768,0.54694366,17.415926,2.6186764,6.2826524,-3.1244986,5.7690883,2.414208,3.7943773,-1.9451379,batch3,a2i
ola_mES_a2i_3_58.counts,63.397163,39.3405,-11.132562,-24.02664,-32.081615,10.024456,-13.615014,-6.3272905,2.3218253,-4.0330358,batch3,a2i
ola_mES_a2i_3_59.counts,105.5215,-5.6644554,38.905766,22.782904,48.03707,-27.584957,1.9424043,-5.5665336,-6.4383073,-5.7251573,batch3,a2i
ola_mES_a2i_3_6.counts,78.04863,18.990124,-8.272329,-19.948746,-27.139204,7.8538623,-5.20212,-3.4658759,1.2916611,-2.9992132,batch3,a2i
ola_mES_a2i_3_62.counts,6.213487,58.51046,-19.374544,-27.890657,-9.240422,4.2658176,-13.490653,-2.7749903,2.6748624,-8.78345,batch3,a2i
ola_mES_a2i_3_64.counts,71.203125,10.4734535,-8.252971,-23.544518,-36.366024,7.6624956,-5.3194375,-0.08314611,-0.8528739,-5.7629814,batch3,a2i
ola_mES_a2i_3_65.counts,83.66127,21.29701,-0.67784965,-15.802206,-26.5957,-3.61965,1.8848237,-3.1342316,-2.390544,6.4393764,batch3,a2i
ola_mES_a2i_3_66.counts,100.54502,-6.4546914,-1.386511,1.887664,-18.657549,11.003538,1.4873827,8.791751,4.6285596,5.251461,batch3,a2i
ola_mES_a2i_3_67.counts,109.58237,-2.264183,51.236828,26.9958,60.98227,-27.799313,-0.22275518,-1.4634224,1.9068967,-8.303227,batch3,a2i
ola_mES_a2i_3_68.counts,76.85695,9.347669,-8.030586,-17.956226,-30.241686,9.387898,1.6025716,-0.90257496,-1.7434056,-4.5253544,batch3,a2i
ola_mES_a2i_3_69.counts,107.22253,-7.7579803,40.899456,25.671246,49.849365,-24.393793,-3.228183,-3.232447,-3.111729,-3.740748,batch3,a2i
ola_mES_a2i_3_7.counts,104.74897,-2.3165245,2.7749166,-0.71488994,-15.310822,7.2554984,-5.3968673,5.5065756,3.4582958,8.023329,batch3,a2i
ola_mES_a2i_3_71.counts,58.036064,31.083204,-9.351265,-24.96766,-33.08642,3.5358639,-1.7056365,-5.471122,-6.4745226,-5.044233,batch3,a2i
ola_mES_a2i_3_73.counts,89.649216,10.881023,-2.5250807,-4.1964927,-20.28712,11.804007,1.0257735,-1.2778788,5.855786,-3.8508399,batch3,a2i
ola_mES_a2i_3_75.counts,112.57294,-7.8255005,33.90612,22.180971,35.36658,-17.21991,-2.300062,2.0188599,2.4284103,0.44916666,batch3,a2i
ola_mES_a2i_3_76.counts,109.01338,-1.1875572,36.563972,19.449924,42.18488,-20.573029,-4.157106,-3.2492762,-0.5615425,-3.2599168,batch3,a2i
ola_mES_a2i_3_77.counts,108.685196,-6.5059853,43.273804,29.466084,53.66817,-33.98584,2.2997088,0.53955644,-6.374303,-4.7529573,batch3,a2i
ola_mES_a2i_3_8.counts,50.30542,44.026253,-9.202336,-23.018797,-24.704422,11.31282,4.838778,-8.011669,-4.4578648,-10.962625,batch3,a2i
ola_mES_a2i_3_80.counts,97.40569,4.486044,9.063024,-0.9230956,-0.44981158,-2.963464,1.6072724,-4.862942,-3.3274276,1.1427944,batch3,a2i
ola_mES_a2i_3_81.counts,111.52769,15.437569,46.765575,14.479788,53.7321,-24.530926,-3.1357749,4.687056,1.6971946,-5.0584555,batch3,a2i
ola_mES_a2i_3_82.counts,67.1683,13.991484,-14.1506195,-19.011282,-36.81713,10.973697,-3.4680848,-5.148815,-3.382355,-1.6667184,batch3,a2i
ola_mES_a2i_3_83.counts,49.551567,38.180603,-10.428284,-19.678614,-33.719284,2.8624463,3.4899082,-7.3166885,-9.074227,-1.9408623,batch3,a2i
ola_mES_a2i_3_84.counts,113.94523,-8.741585,26.59413,20.626326,26.970886,-14.924675,-3.2871957,1.3937155,-0.5565022,3.5339787,batch3,a2i
ola_mES_a2i_3_85.counts,103.97748,-9.1670265,9.862878,10.927179,0.55755424,0.58955765,-3.4444554,7.0061555,0.17424113,3.5867727,batch3,a2i
ola_mES_a2i_3_86.counts,97.555275,-2.7180042,-1.5465951,-2.7876863,-24.376997,7.4733853,0.08857019,7.821879,0.4478403,5.8625593,batch3,a2i
ola_mES_a2i_3_89.counts,47.96308,27.563,-5.819055,-20.757061,-22.794949,9.330488,3.348609,-5.1290064,-8.353305,-11.367175,batch3,a2i
ola_mES_a2i_3_9.counts,90.3902,0.6808892,-6.379472,-9.02048,-31.642124,8.911711,3.1514382,7.482772,-2.6777697,2.4871252,batch3,a2i
ola_mES_a2i_3_90.counts,113.49077,-8.614132,24.43877,17.837358,23.337309,-13.478969,-6.78745,1.7336015,-0.86085075,6.2627273,batch3,a2i
ola_mES_a2i_3_91.counts,107.306305,-12.587265,10.677898,15.087262,0.094240695,-3.2347074,-2.087411,2.621983,0.12953418,8.776262,batch3,a2i
ola_mES_a2i_3_92.counts,82.356285,5.471241,-10.038818,-10.34864,-28.588514,12.841972,2.2938795,2.9542174,0.63608813,-1.9532845,batch3,a2i
ola_mES_a2i_3_94.counts,78.09226,-2.0793877,-17.01574,-9.352423,-38.069725,15.494802,-3.4356039,-6.928511,-0.34464788,4.372066,batch3,a2i
ola_mES_a2i_3_96.counts,108.41871,-6.768532,35.706844,20.44014,38.66556,-19.432762,-0.8090258,-1.3673203,-0.3660943,-2.5033562,batch3,a2i
ola_mES_lif_2_1.counts,41.13547,47.20304,-12.629557,-25.86831,-22.190746,12.746327,-16.749578,-5.768814,11.776108,6.1920576,batch2,lif
ola_mES_lif_2_10.counts,51.247883,54.62829,-12.666239,-36.60246,-34.105705,8.840907,-6.8582973,-2.2854528,-14.707208,-11.715213,batch2,lif
ola_mES_lif_2_11.counts,107.247696,-11.463001,20.605236,17.240572,19.92631,-11.056957,-4.8805575,-1.1223881,-3.7702067,1.24795,batch2,lif
ola_mES_lif_2_12.counts,114.58905,1.1666336,36.123253,16.561121,37.72197,-20.216187,-2.3558557,1.1191428,-0.8103634,0.98977256,batch2,lif
ola_mES_lif_2_13.counts,96.40353,-7.6406765,0.18068203,8.862429,-14.867104,9.83806,-2.461011,-1.5883472,6.4336653,-0.023382902,batch2,lif
ola_mES_lif_2_14.counts,113.95369,-9.155106,33.789207,24.591362,38.837376,-17.924105,-1.8160983,0.7358989,0.5816598,0.4720569,batch2,lif
ola_mES_lif_2_15.counts,65.66019,15.543137,-15.690038,-19.605371,-37.29721,8.335267,-3.3328874,-9.52434,-3.4543612,-1.9262207,batch2,lif
ola_mES_lif_2_16.counts,111.68479,16.923096,27.525127,3.949343,23.40305,-13.183037,-6.644717,5.4634237,-5.6717663,4.472291,batch2,lif
ola_mES_lif_2_17.counts,87.40123,4.7507324,25.71265,4.0192633,21.82873,-14.568647,9.44541,-2.6677175,-6.048873,-3.4199193,batch2,lif
ola_mES_lif_2_18.counts,90.48567,-8.310545,-8.292785,-1.0717852,-29.5637,4.4760957,1.9858099,-2.441319,-0.9076321,7.6727343,batch2,lif
ola_mES_lif_2_19.counts,113.539215,-12.36808,50.79652,34.911053,66.396385,-35.207863,0.7312727,-2.9600308,-4.72409,-3.8761554,batch2,lif
ola_mES_lif_2_2.counts,65.64076,45.47753,7.601055,-20.543894,-23.409332,10.380191,10.474674,0.5676761,2.8565955,-21.790075,batch2,lif
ola_mES_lif_2_20.counts,101.469536,-12.615953,-2.5281603,6.3308654,-18.8128,5.1361847,-1.7638526,-0.7816092,1.9290508,8.531978,batch2,lif
ola_mES_lif_2_21.counts,103.27863,-7.4079056,4.2113595,4.261212,-13.00772,4.482211,-2.0802438,4.348156,-0.4861016,7.1306252,batch2,lif
ola_mES_lif_2_23.counts,106.789,30.83532,26.584461,-14.782472,22.979187,-21.902061,-15.022762,5.9847546,-8.262425,9.989085,batch2,lif
ola_mES_lif_2_25.counts,103.2199,18.242035,51.902187,12.4703245,62.43549,-32.961426,-0.88982713,-5.330811,1.0583103,-12.29251,batch2,lif
ola_mES_lif_2_26.counts,98.48693,-10.016993,-3.4792485,1.1127989,-23.052366,4.149976,-0.16933957,0.3660746,-1.7832392,8.223535,batch2,lif
ola_mES_lif_2_27.counts,61.23778,-18.082842,-20.159868,-3.7479482,-31.26875,12.994484,2.7794702,-3.281148,-3.361535,-1.5116822,batch2,lif
ola_mES_lif_2_28.counts,55.823086,51.354813,-4.7183495,-25.614763,-29.901546,7.3119416,12.3661785,-4.6530986,-4.4670496,-12.302206,batch2,lif
ola_mES_lif_2_29.counts,48.010754,14.538633,-4.236483,-15.094675,-19.715406,-17.325201,-2.1758027,-10.8358555,-21.863943,-1.3480036,batch2,lif
ola_mES_lif_2_3.counts,48.0134,79.119995,-1.6579356,-7.540326,-28.647703,7.8068223,-16.807106,3.4355397,4.3011003,-3.6927748,batch2,lif
ola_mES_lif_2_30.counts,66.07295,14.068185,-11.672407,-19.635689,-37.789875,6.4812593,3.394355,-2.0160222,0.20469941,-5.917166,batch2,lif
ola_mES_lif_2_31.counts,70.5608,1.585372,-12.246901,-13.429243,-33.282486,16.525593,5.887869,-1.8705183,2.7318187,-8.2483635,batch2,lif
ola_mES_lif_2_32.counts,93.474495,3.3879547,11.646434,6.6424956,1.3657573,-6.8152776,2.1227288,-1.2050853,-0.34873712,-1.8776901,batch2,lif
ola_mES_lif_2_33.counts,104.7548,3.585495,10.521737,-1.3985673,-4.931726,-5.190409,-4.7651906,4.4433937,-4.8362594,10.615976,batch2,lif
ola_mES_lif_2_34.counts,57.89722,31.365314,-12.074627,-26.706451,-34.370728,10.652455,0.14396614,-5.0418677,0.85739267,-6.14044,batch2,lif
ola_mES_lif_2_35.counts,93.72699,6.8304214,9.775752,-0.38835034,-6.927355,-0.95321935,-1.4619159,5.0902,-0.7096603,3.17716,batch2,lif
ola_mES_lif_2_36.counts,113.9068,-7.28286,30.232792,21.1102,31.051714,-16.669706,-4.2275066,1.5526798,-1.681037,1.8963659,batch2,lif
ola_mES_lif_2_37.counts,108.45368,-3.9137495,28.756346,15.572273,28.45212,-15.401253,-1.8324752,3.2992105,-2.5576384,-5.428068,batch2,lif
ola_mES_lif_2_38.counts,114.315475,-6.3058815,21.369755,14.101743,16.460035,-8.891211,-5.900976,2.370835,0.63046396,4.97498,batch2,lif
ola_mES_lif_2_39.counts,115.93541,-11.627651,27.959036,23.919527,28.693348,-13.412878,-4.726975,3.7685473,0.76953053,4.3793015,batch2,lif
ola_mES_lif_2_4.counts,110.16556,-9.332581,18.484919,13.144665,11.340984,-5.8918085,-3.76437,4.065086,-0.49942556,3.8848133,batch2,lif
ola_mES_lif_2_40.counts,113.28018,-14.271801,14.192934,17.117817,7.60298,-4.8130784,-4.5937943,2.2427406,0.43684277,9.427759,batch2,lif
ola_mES_lif_2_41.counts,73.355896,-4.5891023,-10.403264,-7.9065905,-33.12119,15.283564,6.9973474,1.1233194,0.645067,-3.675175,batch2,lif
ola_mES_lif_2_42.counts,105.278656,14.539753,45.186676,14.148481,54.535988,-32.77345,-4.9908295,-4.828776,-6.332973,-4.583132,batch2,lif
ola_mES_lif_2_43.counts,55.984344,13.780324,-14.744386,-16.991877,-25.636307,17.845884,-0.659562,-6.0162015,17.125093,-8.335691,batch2,lif
ola_mES_lif_2_44.counts,92.45737,7.952915,3.3505182,0.027583253,-16.908329,-3.6431193,3.0544734,3.4168777,-2.291206,9.10045,batch2,lif
ola_mES_lif_2_45.counts,66.32135,31.568085,-4.7891254,-26.39573,-29.301527,3.1551747,2.8998134,-2.7321916,-8.372423,-8.958953,batch2,lif
ola_mES_lif_2_46.counts,91.47098,-10.204655,2.8367586,5.037465,-11.995454,6.4495087,6.7748504,3.1554375,4.0488014,1.4823158,batch2,lif
ola_mES_lif_2_47.counts,88.982574,-3.4169252,-9.031825,-4.578158,-31.205235,11.59824,4.228832,2.180733,1.7625304,3.3754451,batch2,lif
ola_mES_lif_2_48.counts,82.227,10.307674,6.450054,-10.647409,-14.245254,3.624052,4.996899,-3.1461658,-0.7693101,-5.640555,batch2,lif
